n2477	13.537
n10170	4.20521
n3879	4.23764
n7306	7.27811
n6459	7.36074
n4897	8.549949999999999
n15158	0.109911
n14302	0.183418
n8983	0.76248
n5769	5.44961
n9766	1.85832
n7101	4.61286
n6833	7.62345
n5770	7.972905
n4898	9.676490000000001
n3880	11.2374
n2488	13.353439999999999
n2478	17.5939
n1972	17.62699
n1446	20.044179999999997
n1399	22.970154
n7779	4.20967
n7780	6.38052
n6954	6.75265
n2685	7.8117
n11145	1.30228
n9388	3.30952
n4323	5.03606
n4299	12.31751
n3953	12.3595975
n2686	13.212555499999999
n2309	16.84229
n3186	12.7338
n2310	15.3847
n1400	18.447219999999998
n880	23.393700000000003
n780	28.24955
n603	29.477846900000003
n9987	1.81888
n10741	0.706387
n9988	3.671547
n9469	4.3970199999999995
n10342	2.936
n9470	4.07952
n2013	4.918445999999999
n1617	19.841946
n9949	3.00333
n9950	3.61458
n2237	4.43487
n2313	0.101344
n5915	6.62933
n11243	2.57165
n11824	1.77054
n11244	2.70091
n5916	3.205169
n3935	9.41686
n3936	9.48314
n2314	13.24359
n2238	18.433744
n1618	18.84167
n1023	21.883906
n9047	3.64575
n4728	5.38162
n2429	11.5608
n6869	1.96276
n5829	7.92108
n4345	9.57422
n6967	0.0330814
n6475	7.793111400000001
n6476	3.47586
n4346	8.516610400000001
n2430	12.25395
n2073	17.88056
n2074	1.80789
n1024	19.55264
n870	26.683916
n604	28.38
n295	31.880626900000003
n9874	3.1942
n6569	4.52754
n6570	2.76439
n3685	8.33515
n3677	13.90685
n1013	13.926520700000001
n296	26.800420700000004
n209	38.4379269
n5713	8.83752
n5714	0.705303
n1586	9.779150999999999
n501	22.1785
n4091	2.83154
n12050	1.39422
n4095	2.50127
n9203	3.29516
n9204	3.38832
n8543	5.23721
n4445	5.9259830000000004
n4446	9.89391
n4096	12.033243
n4092	12.86437
n1649	12.86824
n3309	0.527155
n7656	2.96012
n7179	6.88214
n6561	7.523066999999999
n12440	1.88051
n6562	2.1905
n3310	8.352613
n1650	15.057055
n1015	21.78853
n8593	3.7865
n1051	5.858040000000001
n1016	26.39174
n743	26.76265
n6636	1.43604
n2293	8.2477
n2294	12.0035
n2249	18.5285
n2250	8.9291
n1220	18.772218000000002
n744	24.9786
n502	29.89668
n279	33.3982
n7107	0.296981
n2781	7.613421
n6992	2.415
n2782	7.75752
n979	16.518491
n8357	4.21271
n6815	6.09834
n5613	8.00985
n5614	4.83483
n4067	9.91057
n2874	12.90906
n1681	16.2719
n9984	0.570435
n5485	4.40005
n5486	6.46783
n3095	10.1554
n3096	8.38407
n1682	15.624590000000001
n980	21.59816
n280	27.282091
n210	39.09373
n77	41.8000569
n7122	3.22754
n4867	7.59323
n4868	2.73458
n2089	11.27856
n9891	1.93156
n12581	2.04494
n12313	2.0956261
n12268	2.2881171
n10847	2.33345
n10720	3.5893699999999997
n9892	3.68781
n2090	4.49428
n1389	19.47701
n1459	3.1894
n11006	2.55934
n4853	3.42567
n12563	1.01559
n4854	2.10752
n1789	11.316870000000002
n2855	4.70451
n12944	1.23879
n3631	1.80575
n14472	0.383936
n7294	0.654272
n4661	7.37794
n11891	0.838006
n4662	2.628686
n3632	11.67905
n2911	14.057649999999999
n11328	0.1919
n8648	3.13333
n2913	5.80211
n2912	16.09091
n2856	16.1009
n1790	16.30011
n1460	21.04119
n1390	22.8876
n1221	23.46594
n3942	4.26853
n1635	13.2284
n1636	8.86842
n1265	21.83089
n13743	1.09873
n3945	1.201518
n10035	4.29175
n3946	4.3389446000000005
n3565	13.220918
n6939	5.84137
n5900	7.8412500000000005
n4141	9.46696
n3566	12.75683
n1397	14.254918
n1781	4.71474
n8441	2.80419
n4113	6.0156600000000005
n3697	12.8263
n3698	10.1087
n1907	13.85932
n9967	3.61399
n9968	0.14634
n7714	4.412564
n2245	6.83029
n11633	2.17991
n11634	1.26117
n7896	2.889758
n7832	6.62027
n4368	6.68174
n2246	12.1969
n2215	18.79929
n5684	6.90036
n2825	9.84005
n7528	4.30993
n3572	7.06835
n2826	14.249
n2216	16.41767
n1908	18.929161999999998
n1791	20.36712
n10264	0.750583
n1792	4.17103
n1782	21.001281
n1398	21.07834
n1325	23.431297999999998
n1266	23.907853999999997
n1222	24.41539
n895	24.94352
n987	2.59116
n13497	0.885393
n5157	1.381578
n7972	5.59529
n6683	6.5515
n5158	8.17215
n1272	10.745398
n988	24.3272
n896	27.21326
n251	28.1122
n3093	2.76317
n3094	8.03246
n2269	15.626370000000001
n5776	2.81556
n3801	9.67006
n2787	13.543009999999999
n2785	16.508889999999997
n9403	1.43274
n9404	2.48143
n6085	4.9945
n5612	9.1264
n5067	9.91078
n2786	10.934890000000001
n2270	16.50998112
n1343	18.67353
n10284	2.76897
n7679	4.14126
n4923	6.86078
n8070	2.38836
n4924	6.40714
n4613	11.188030000000001
n9001	3.62942
n15024	0.156302
n9002	0.294505
n8149	5.43656
n8043	6.30605
n5791	6.446986
n5792	0.223722
n4614	9.637205999999999
n2138	11.741624000000002
n1344	19.2674
n291	23.79751
n5487	2.52036
n6845	1.31607
n5488	7.95319
n1303	10.154720000000001
n9993	2.03613
n2037	4.3938299999999995
n3777	2.40384
n10735	1.2778
n5661	3.67624
n6164	7.30291
n5662	8.98837
n3778	9.86623
n2867	13.60134
n5258	2.12622
n2868	10.5576
n2038	16.28342
n1304	19.781329999999997
n447	24.09782
n9296	1.5854
n8427	5.13009
n8428	1.07948
n5975	6.020264
n2709	9.294084
n13451	0.386297
n13025	1.4074970000000002
n3489	1.7607190000000001
n6234	3.20727
n5007	8.86662
n4235	11.04487
n6920	6.12154
n5165	7.86817
n4236	10.73664
n3787	12.48953
n3490	13.57609
n2710	14.486119
n2681	16.767654
n7843	0.813373
n8576	5.57479
n7844	5.88617
n7429	6.670573
n2682	7.1961010000000005
n763	16.847745500000002
n4109	5.24868
n1727	12.8329
n9689	2.91707
n9690	2.56023
n1728	4.69026
n764	21.328850000000003
n448	29.6192455
n292	34.34952
n252	38.66661
n89	40.549
n12375	1.17889
n2951	2.23714
n1519	15.92604
n2612	8.02484
n1520	17.0906
n631	22.51123
n2715	4.37667
n2716	0.27521
n1413	16.76247
n13709	0.167055
n13088	1.220175
n1535	1.68885
n1414	22.486449999999998
n632	23.2414
n325	31.462130000000002
n4904	0.501122
n585	11.2253
n326	32.0647
n269	37.735060000000004
n741	13.2429
n13221	0.638449
n12537	1.598141
n11995	2.125341
n9595	2.548722
n3332	4.804882
n841	15.019
n842	1.39572
n742	28.638199999999998
n715	29.9169
n8467	1.35975
n5676	5.99747
n1363	9.84733
n1364	18.3673
n1124	23.67023
n716	25.7051
n270	30.380132999999997
n135	39.531310000000005
n11273	1.81577
n14229	0.786594
n11274	0.8248626
n2413	3.18553
n2414	6.35721
n1552	17.95213
n217	22.3836
n136	41.5154
n90	45.187900000000006
n78	49.45481
n74	50.2969269
n72	51.48765
n35	51.48819
n2381	1.40888
n563	18.08518
n127	32.34718
n8059	5.27541
n8060	1.10703
n2391	6.41104
n12618	1.69591
n12590	2.05547
n10697	2.09291
n10623	3.7092899999999998
n8266	3.7786788
n2392	6.20615
n1639	18.04634
n10048	0.0541447
n6867	4.33239
n3227	7.92135
n3228	1.99701
n1640	15.30437
n463	21.82832
n13609	1.03364
n13551	1.296358
n12269	1.3318827999999998
n10457	2.3315728
n9788	3.9438128
n8161	4.5952
n683	6.30029
n8338	4.55922
n6866	6.13131
n6760	7.92412
n5547	8.0901
n3581	10.04598
n2575	14.22899
n2397	17.28556
n4644	3.73631
n2479	11.7009
n7078	5.80156
n5945	7.66188
n12237	1.91858
n12285	1.28293
n12238	2.31554
n6656	2.363174
n5946	8.23041
n5795	9.36849
n2480	9.63349
n2398	17.62685
n684	18.034009
n615	30.72479
n5303	0.157444
n8999	5.17121
n5304	5.440565
n4483	10.473644
n14126	0.774019
n4666	0.898266
n4484	11.6741
n4201	11.974504
n3479	12.559319
n11259	0.874658
n11210	3.191298
n10282	3.23958
n9063	4.14221
n7037	5.36312
n3480	7.706440000000001
n2379	14.518809000000001
n11869	0.672358
n10953	2.6580880000000002
n4411	3.4720660000000003
n5055	1.06888
n4412	10.96573
n2380	12.103476
n2057	18.095729000000002
n2058	19.5437
n1785	19.646169
n5537	2.12265
n5538	8.16633
n3665	10.066980000000001
n12006	0.650084
n7283	2.54278
n9138	2.30449
n7284	5.29996
n6245	7.3855900000000005
n3666	8.85224
n1786	13.95945
n616	21.047459
n464	31.674097
n128	34.04822
n47	45.90508
n13282	1.41451
n13171	1.53542
n7813	1.630596
n10590	2.95931
n9200	3.82305
n7814	5.24063
n7257	6.720085999999999
n7258	0.410648
n2297	7.414930999999999
n2298	4.50307
n183	18.487231
n11913	0.946049
n8238	2.609049
n3253	6.22843
n3254	0.580975
n1601	15.21311
n8771	3.10048
n8392	5.6771
n3515	6.05831
n1602	14.421479999999999
n184	22.059
n48	42.661431
n36	55.14812
n7	58.003870000000006
n1607	4.18727
n453	21.98657
n7114	4.72748
n5633	7.60444
n7787	2.42702
n14317	0.347541
n8045	0.753135
n7788	6.441065
n5634	6.74483
n5243	9.89381
n5099	10.581403
n4873	10.864258
n8376	3.71523
n4874	6.07794
n1831	11.271059
n1159	20.832448999999997
n1160	0.912095
n767	25.407939
n768	6.98161
n454	29.560709
n105	34.27617
n5206	9.59795
n4775	10.6494
n10841	0.358979
n10842	2.38863
n4776	3.596499
n1591	11.485986
n1592	1.72771
n1119	22.143386
n1759	5.15603
n14433	0.551171
n14434	0.0198232
n10962	0.6770809999999999
n8551	3.46404
n9611	3.58695
n8552	4.7913499999999996
n7195	5.91205
n5553	7.49423
n5554	9.12565
n4199	10.03849
n3711	12.56691
n13053	0.136784
n3712	1.743044
n1817	13.77852
n6799	6.79797
n5875	8.03054
n2373	9.49236
n2374	4.05678
n1818	18.13409
n1760	20.86619
n1120	21.19893
n1087	25.741286
n111	26.130264999999998
n14042	0.739193
n6505	0.961728
n6506	2.00892
n4815	8.468318
n10197	1.34682
n4816	4.2169799999999995
n2085	11.384588
n2086	16.7857
n1347	19.507388
n9322	3.02798
n1348	5.10531
n667	23.757098
n1703	2.25333
n11907	1.64865
n11908	0.671112
n10074	2.610333
n7745	4.32428
n7746	6.29249
n1704	6.79726
n1001	21.47873
n3352	14.6584
n3295	14.9735
n3296	0.188874
n2151	15.080401
n5071	5.529
n5072	7.55004
n2559	10.93407
n11021	2.89695
n11022	3.01219
n4157	3.4082109999999997
n2560	12.698261
n2399	17.33035
n5315	2.84828
n4591	10.44702
n8572	0.38088
n6072	5.89437
n5656	9.15506
n4592	9.86784
n3735	11.79765
n11528	0.880643
n9748	2.97017
n8156	4.63433
n5865	6.30457
n9935	2.32247
n9936	1.45413
n7027	4.46141
n6023	7.725
n5866	9.22683
n3736	9.50093
n3057	13.702470000000002
n3058	3.60681
n2400	15.675880000000001
n2152	18.033124
n1711	19.180841
n3249	4.76064
n3250	1.29004
n1712	15.22734
n1002	21.402971
n668	27.05755
n516	30.963078
n215	33.108
n4407	0.431999
n5955	8.27275
n5956	6.21842
n4408	9.34979
n837	12.130398999999999
n3291	7.01292
n6217	4.71483
n12873	1.01646
n10835	1.85313
n9771	3.60318
n6218	4.60628
n4321	8.90207
n12616	0.593102
n10888	2.05976
n4322	3.56722
n3292	12.320260000000001
n2069	15.08673
n10626	1.38315
n8687	3.77238
n2957	5.76868
n6559	1.1399
n6560	5.5724
n4789	8.35437
n9589	2.93761
n14845	0.150926
n9590	0.403405
n4790	4.817
n4535	11.441199999999998
n8051	3.5867
n4536	6.4267
n4409	11.892616999999998
n7367	3.6807
n4410	7.285819999999999
n4065	12.108127999999997
n13005	0.265165
n13006	0.485916
n4066	1.7716850000000002
n4053	12.919356999999998
n2958	12.940001499999997
n2070	15.91578
n983	19.58863
n10941	2.64457
n11001	0.334089
n10942	3.429889
n10512	3.491368
n7554	3.90413
n4423	7.01825
n3887	12.08576
n10527	1.63215
n9017	3.88776
n7301	5.42096
n7302	3.71875
n3888	7.36976
n984	13.33766
n838	27.25027
n492	28.701999
n216	33.6543
n169	41.65656
n4393	7.09369
n2531	12.146889999999999
n9555	3.38791
n13437	0.273911
n9556	1.416021
n3083	4.84469
n10303	0.151488
n3235	4.112138
n5754	0.358304
n3236	9.69282
n3084	15.263838
n2532	15.64339
n329	17.41734
n12515	0.577589
n4379	2.139119
n7751	0.520799
n8267	5.77723
n13126	0.822181
n12433	1.66113
n8268	2.194876
n7752	6.199294
n4380	6.7917190000000005
n4355	12.166018999999999
n4489	11.2799
n4356	11.960993
n2879	12.228971399999999
n9259	1.94551
n8399	5.1775
n10964	0.199545
n8400	3.46372
n2880	6.054909
n1031	16.2319714
n13042	1.46024
n11229	1.74637
n8804	3.2218400000000003
n7371	5.65141
n1631	7.281980000000001
n1632	2.75346
n1032	21.84168
n330	26.620171399999997
n309	37.67004
n12448	1.04359
n2905	2.18569
n2906	15.1764
n2343	16.12509
n6770	1.86487
n4773	8.07509
n4774	2.35729
n4743	11.49106
n4744	10.383
n3225	11.540631399999999
n3226	5.32133
n2365	15.3103714
n8863	1.30298
n4529	5.57729
n9866	4.00896
n4530	4.53006
n2366	11.90464
n2344	18.1768714
n310	18.29038
n307	38.222093
n170	38.2574532
n112	43.78387
n106	47.157865
n8	47.826769999999996
n1	66.1371
n7847	4.08047
n10078	2.8914
n7848	4.32244
n7363	6.66711
n81	7.287796
n8197	5.25748
n8198	1.30698
n4569	6.27362
n12897	0.419802
n15258	0.00296645
n12898	0.107802
n4570	1.837282
n2187	11.84077
n12802	1.80869
n6915	1.90035
n3327	7.872769999999999
n11371	1.04494
n9588	3.0864
n3328	4.8198
n2188	15.029399999999999
n2081	19.01388
n2082	6.92353
n559	19.526944
n5804	1.14798
n3343	9.62149
n5047	1.03609
n5048	0.758949
n3463	10.97759
n5390	6.26916
n3464	10.3336
n3344	14.59441
n2579	14.98273
n560	17.27738
n493	32.398344
n7052	4.7666
n6571	7.69785
n3843	8.332904
n3844	0.227019
n3105	13.442584
n6682	0.0715334
n3106	8.17282
n1515	15.598814
n11121	2.88709
n8056	3.328688
n5660	6.41445
n1979	9.8665
n2173	16.4404
n5717	0.313383
n14932	0.0419457
n11084	0.355473
n7869	3.35054
n5718	6.6444
n4547	9.758303
n2174	11.869202999999999
n1980	19.09735
n1516	20.023699999999998
n1273	22.526874
n13409	0.0763353
n13410	0.337124
n11245	1.4435553
n11246	0.748107
n2025	3.2019153
n7875	2.22277
n8405	0.859052
n7876	6.048132
n7733	6.64072
n2026	6.801327
n1799	19.8061153
n6693	5.35562
n1800	8.16055
n1274	20.966055299999997
n973	24.285834
n3061	5.16401
n10409	1.8711
n6336	4.00057
n3062	8.75586
n1745	15.66601
n3325	13.2926
n9744	0.0912012
n4901	4.63506
n4597	11.227730000000001
n3987	11.79264
n9658	2.55507
n7765	4.7202
n7221	6.76611
n5367	7.450406
n7163	1.36718
n9869	2.33049
n7164	4.52919
n5368	7.53849
n3988	10.381706
n3326	13.11161
n1746	15.03464
n1205	21.27122
n6257	5.41641
n8828	1.7926
n6258	5.62173
n1457	8.837679999999999
n5269	7.00785
n9703	1.53402
n5270	4.67542
n3681	10.53705
n3682	2.55913
n2696	13.909640000000001
n1458	16.8208
n1206	22.89808
n997	25.03305
n5749	3.32409
n9443	2.75253
n9444	0.262912
n5750	4.94203
n5204	9.70016
n2353	10.6494
n8084	2.37735
n6496	6.39356
n2354	8.48723
n1843	18.22581
n8486	0.744877
n8006	5.98455
n1844	6.50483
n1807	20.8077
n9343	1.36152
n9344	1.58664
n8289	5.08974
n8290	4.91218
n3381	6.17448
n6379	5.14914
n6380	6.61654
n3382	8.687380000000001
n1808	14.853290000000001
n998	20.939026000000002
n974	27.067349999999998
n494	27.326324
n115	33.569914000000004
n13955	1.0258
n9732	1.0399738
n1859	4.65143
n1860	7.00543
n1542	20.60113
n435	22.4332
n10606	0.450935
n3451	3.79762
n12079	1.32146
n10173	2.45614
n3452	4.23673
n2141	14.65692
n6435	8.48743
n10592	2.08216
n8472	3.8148
n7460	5.99703
n6436	7.14945
n2142	8.5781982
n1497	19.264879999999998
n859	22.655019999999997
n12121	1.00475
n6730	2.4307
n3683	8.1341
n9123	0.363385
n6537	5.305445
n6051	8.412065
n13046	1.51123
n9903	1.74499
n9904	1.20483
n6052	4.48773
n3684	9.18625
n1911	13.909600000000001
n1912	0.0703625
n1839	20.36203
n11261	0.0599749
n9591	3.1907649
n4731	4.814424900000001
n4732	8.0602
n2333	11.556274900000002
n5743	5.71201
n5744	5.62954
n2735	9.70925
n2736	3.09363
n2355	16.702460000000002
n8034	6.22721
n2356	6.45558
n2334	18.204960000000003
n1840	18.326074900000002
n1361	20.820374
n11277	1.9624
n3469	3.1839899999999997
n3470	6.40725
n1362	14.548589999999999
n1291	23.686084
n1437	4.26615
n11216	3.15213
n5419	3.23632
n1565	10.27338
n1629	2.13254
n7322	2.02757
n4137	7.33512
n4138	11.9867
n2087	12.77038
n7716	6.01628
n6871	6.83016
n5815	7.91705
n6782	3.91606
n5816	8.06171
n4093	9.59952
n2088	12.86518
n1630	19.49719
n1566	21.849739999999997
n1489	22.28838
n6141	4.95463
n1490	9.01931
n1443	22.741581
n10001	3.31972
n1894	4.38408
n1444	20.4643
n1438	22.986414
n1292	23.032149999999998
n860	24.127951
n855	28.463799999999996
n7261	4.70365
n7262	5.16711
n923	7.4109
n7023	3.61296
n8733	0.503161
n8187	5.719941
n7024	6.278091000000001
n5440	7.7302
n1356	10.2298
n924	23.7351
n856	27.8234
n436	28.501325399999995
n129	34.957
n10517	0.156981
n13382	0.0582316
n10518	1.46386
n10293	3.895981
n9605	4.131367
n3663	4.794033
n4843	3.82675
n4175	11.33433
n11207	3.17437
n6810	3.2397701000000003
n6059	8.0148
n12263	1.46833
n12264	0.758992
n11598	2.3434369999999998
n7178	2.91439
n6060	7.52549
n4471	9.18113
n4176	11.99508
n3664	12.63806
n1871	13.961713
n910	20.580153
n267	27.9123
n8987	1.55865
n7066	5.44824
n2903	7.67521
n4767	0.0787256
n4768	2.74725
n2904	11.5123256
n2595	16.13781
n2511	17.194100000000002
n6969	4.83918
n12829	0.0246462
n12830	0.426146
n6970	1.8783962
n5529	7.78961
n9542	1.675
n5530	4.86275
n2512	10.082889999999999
n268	17.476766
n157	39.552499999999995
n6550	1.20263
n3205	8.3806
n3071	15.3568
n1011	15.653822
n9350	0.769769
n6376	5.08019
n1683	8.6878
n12613	0.0292433
n12614	1.05246
n9716	2.0629833
n8445	4.6621
n8446	1.52072
n7017	6.01229
n8249	1.85099
n8098	6.2233
n7681	6.37007
n9641	2.88103
n9642	2.1339
n9401	4.73293
n7849	4.995247999999999
n7682	6.666907999999999
n7018	6.858986
n6609	7.73392
n14602	0.272292
n12987	0.553942
n6610	1.784882
n5921	8.277502
n8568	0.116253
n5922	5.90267
n5159	9.404852
n10299	2.04442
n10151	4.11674
n12491	1.25517
n11554	2.1564799999999997
n10152	2.94843
n8205	4.257316
n6011	6.264206
n7939	1.61982
n6747	6.57262
n6748	2.02773
n6012	8.112359999999999
n5160	9.245056
n4111	10.741132
n8706	5.55842
n5929	5.74594
n4112	9.39575
n2676	12.828662000000001
n1684	16.879
n1545	21.5732
n1569	6.58552
n11690	1.52323
n5276	2.84579
n2927	10.5304
n2928	12.5812
n1570	16.03376
n1546	22.26592
n1012	22.414383
n171	26.809421999999998
n627	18.4829
n1125	22.8776
n3917	6.64212
n2857	13.284870000000002
n7165	0.982537
n7166	3.36114
n6073	7.537787
n6074	4.15908
n4701	9.154337
n2858	11.612397
n1126	16.292360000000002
n1041	25.70294
n8181	1.43576
n6583	6.2849
n10770	0.197479
n10762	3.65204
n7387	3.65746
n6584	7.26506
n3819	8.31813
n2055	13.497440000000001
n14410	0.0141838
n8586	0.696222
n5319	5.87219
n2923	10.44261
n9075	0.674778
n2924	5.348268
n2056	16.05696
n1042	19.680860000000003
n628	26.493806000000003
n255	31.475
n5097	0.594876
n7973	4.30058
n11309	0.521396
n7974	3.1468059999999998
n5098	6.5507
n499	10.870776
n6355	6.681
n10613	0.605987
n6356	3.791437
n1679	8.71607
n963	21.60427
n14481	0.0893294
n13138	0.6482454
n9438	1.65182
n2689	4.95444
n13399	1.29192
n11834	1.453041
n3833	2.68808
n10190	0.299802
n5140	4.22421
n4247	10.7738
n9932	2.41884
n9564	4.46209
n7937	4.83994
n10658	1.13297
n7938	3.73584
n5293	6.57802
n5373	1.27465
n8491	0.0794213
n6387	5.9826013
n7952	1.09385
n6388	6.56452
n5559	8.6681713
n9917	2.54376
n9293	4.4699
n8665	5.130287
n5560	5.791877
n5374	10.023841299999999
n5294	10.37237
n5164	10.51477
n4248	10.7369
n3834	12.45758
n3563	13.46898
n5183	4.64454
n8599	0.437193
n9513	1.38831
n9702	0.360236
n9514	4.67592
n8600	4.88441
n7954	5.853433
n5184	6.56335
n3564	10.69191
n2690	14.255509
n964	16.82834
n903	27.41565
n2239	0.880347
n3757	3.63408
n2240	13.644680000000001
n904	18.822647
n641	27.944898
n6171	7.20853
n5033	8.97733
n5034	4.28664
n4510	11.010670000000001
n4168	11.9447
n642	12.6444
n541	31.337618
n697	2.4491
n3791	2.02588
n2599	13.56918
n2393	17.18748
n8891	4.75764
n13237	0.291791
n13238	1.01521
n11676	1.588431
n8892	2.86173
n2990	5.5482450000000005
n2394	15.8579
n1283	18.041885
n1284	8.48648
n698	24.191815000000002
n542	30.584300000000002
n500	32.769078
n393	33.434076000000005
n2308	6.85228
n569	18.4618
n6513	1.61629
n4927	8.45298
n6927	2.63545
n5328	7.850670000000001
n4993	10.432
n4928	11.066697
n1163	11.17163
n6581	3.81035
n13291	0.715212
n6582	1.5304929999999999
n2030	8.32051
n1573	19.8029
n1574	3.14741
n1164	22.24025
n937	25.35003
n8980	5.07846
n4327	5.44998
n10755	2.62233
n6485	3.6633299999999998
n6486	4.22623
n4328	8.49522
n3358	12.30641
n938	14.9647
n570	27.68457
n394	32.26
n256	35.88069600000001
n172	40.532250000000005
n158	43.343922
n130	44.04590999999999
n116	45.8531
n82	46.529614
n29	50.175396
n2779	1.44047
n8767	2.3793
n8768	2.19927
n4008	5.6793700000000005
n3609	13.0778
n9439	1.96513
n3610	4.9503
n2780	14.13192
n2335	16.54267
n6836	1.09224
n5835	7.95992
n10185	3.32549
n9608	4.225872
n6338	4.79354
n5836	8.74676
n2336	9.56835
n385	18.325490000000002
n4325	10.9567
n3854	12.31364
n2027	13.4178
n3079	1.02426
n3123	1.32556
n5951	7.8404
n3124	9.35862
n3080	15.535459999999999
n2028	15.65076
n1267	19.805419999999998
n7977	6.3686
n2894	6.542026
n1268	16.161
n721	24.36857
n3265	9.815
n7837	2.13849
n7838	1.27085
n3903	6.67575
n3329	13.3034
n8725	0.482716
n4163	5.726676
n4164	6.17431
n3330	12.663076
n3266	15.02502
n722	15.18047
n567	30.3132
n6341	4.6885
n4625	8.732140000000001
n2021	11.72038
n8741	1.44174
n6983	5.7087
n2572	7.76801
n2345	17.2928
n2022	18.283352
n568	19.820500000000003
n386	32.277629999999995
n181	35.97619
n11080	2.98838
n2761	3.3579
n7967	1.78025
n5239	6.55264
n8801	5.35892
n5240	5.652391000000001
n3127	10.59502
n6297	5.42733
n4525	8.791780000000001
n4983	7.04342
n6657	1.62522
n6658	6.41187
n4984	8.22721
n4532	11.07985
n4526	11.902
n3128	11.907390000000001
n3035	15.52297
n10823	3.52795
n4796	3.6118164
n3811	11.4188
n12481	1.85913
n4191	2.164542
n3812	12.602742
n3036	13.508239999999999
n2762	15.73657
n955	16.6131
n6862	1.52587
n5129	7.93336
n956	10.790700000000001
n949	27.546599999999998
n1577	13.0872
n1415	22.21239
n3739	1.25871
n6839	0.891427
n6183	7.9581170000000006
n9999	3.72233
n10000	0.418333
n6226	4.38437
n6184	8.8762
n5425	8.951945
n5426	10.2279
n4189	10.270355
n3740	12.605445
n1689	13.68011
n10703	2.67845
n10704	2.5316
n6209	3.70188
n6210	0.744376
n6017	8.919139999999999
n5063	9.241198999999998
n12601	1.23964
n9031	2.0816
n12903	0.232742
n12904	0.994848
n9032	1.833202
n5391	5.40933
n5392	2.11389
n5064	10.33227
n4009	10.943958999999998
n1987	13.076098999999997
n1988	1.14355
n1690	19.990159
n1416	21.54729
n950	23.22366
n793	27.599270999999998
